create_time,start_time,cards,gpu_time,duration_time
2079029,2079113,4,77432,19358
1804665,1804723,1,26900,26900
1000343,1000346,2,24562,12281
2603248,2603316,2,211790,105895
3863713,3863716,6,6591756,1098626
3406025,3406094,1,118854,118854
821868,821900,1,135076,135076
3681360,3681435,2,266086,133043
1389980,1390070,6,661272,110212
2095275,2095363,1,436457,436457
2458252,2458336,4,274552,68638
3260753,3260779,1,768805,768805
1336270,1336339,1,77072,77072
918962,919012,2,115548,57774
665525,665581,2,186408,93204
798963,799050,1,52319,52319
3724749,3724777,2,34182,17091
2858943,2858978,2,232396,116198
890028,890117,1,89591,89591
2899738,2899751,4,22472,5618
1866890,1866930,1,3600,3600
1757848,1757909,2,90750,45375
1119723,1119814,1,490703,490703
627318,627381,1,136511,136511
261389,261467,1,109178,109178
1133196,1133250,1,46525,46525
1345640,1345694,4,392832,98208
51400,51469,1,27159,27159
2898693,2898727,2,150164,75082
293762,293772,1,128144,128144
2178659,2178663,4,559688,139922
1933167,1933254,4,714948,178737
1889363,1889391,6,944880,157480
662156,662195,1,99510,99510
952028,952111,4,131488,32872
1481434,1481444,4,71112,17778
583025,583054,2,12648,6324
942502,942565,1,92664,92664
1738049,1738121,2,171284,85642
933257,933312,6,23388,3898
1790700,1790730,4,452040,113010
3623178,3623197,1,88931,88931
3803418,3803481,1,36920,36920
1120776,1120831,1,89770,89770
2046122,2046131,6,1240200,206700
165960,166014,2,2269830,1134915
1180128,1180180,8,6515624,814453
1982797,1982867,2,56290,28145
1879022,1879065,4,436900,109225
544654,544708,4,3073680,768420
512187,512256,2,83436,41718
3488964,3489018,1,90617,90617
1491126,1491127,1,11953,11953
2774954,2774966,4,5161852,1290463
623297,623387,1,51308,51308
941679,941698,2,7398,3699
1650450,1650472,1,135103,135103
61624,61657,4,288248,72062
2216597,2216651,6,193056,32176
2486744,2486775,6,313116,52186
815526,815587,6,509940,84990
493807,493892,2,1666686,833343
2812556,2812585,2,1736056,868028
1709153,1709186,6,1129146,188191
1268310,1268361,1,10735,10735
2167544,2167588,2,205726,102863
2357910,2357912,1,103403,103403
2252981,2253070,1,35275,35275
81441,81534,6,914568,152428
768764,768818,2,290392,145196
1528451,1528493,1,81234,81234
3056017,3056068,1,136758,136758
3091633,3091691,1,77150,77150
3791871,3791962,2,170618,85309
1297671,1297737,8,1459960,182495
470635,470665,1,5053,5053
1070674,1070708,2,295888,147944
3325024,3325060,4,648860,162215
3375308,3375340,6,387888,64648
562493,562563,1,87550,87550
3053207,3053301,1,35790,35790
1639655,1639703,8,491392,61424
1382747,1382775,2,115516,57758
223286,223355,4,4831636,1207909
41701,41771,1,44052,44052
2258503,2258506,1,13232,13232
3583219,3583275,4,3933876,983469
3233289,3233360,1,57591,57591
300408,300410,1,32687,32687
3368841,3368924,8,1735248,216906
2048195,2048291,1,101629,101629
3261864,3261899,2,73226,36613
3819330,3819419,2,140412,70206
1291196,1291203,1,49746,49746
1399444,1399490,1,12750,12750
308834,308855,2,71996,35998
1817971,1818065,4,455824,113956
3490281,3490346,1,77295,77295
1706778,1706834,1,63851,63851
506500,506532,1,139274,139274
1120583,1120648,1,49260,49260
3277994,3278060,4,673484,168371
1834958,1834967,1,87873,87873
2425692,2425725,2,192550,96275
2476665,2476675,1,124463,124463
1390979,1391028,2,43652,21826
508168,508247,6,1031244,171874
3185709,3185798,8,167240,20905
474589,474604,2,40688,20344
1042150,1042193,1,23414,23414
3004852,3004871,4,191312,47828
1160534,1160569,2,237248,118624
3486892,3486968,1,133101,133101
3478129,3478171,2,74602,37301
2224831,2224895,2,168536,84268
3174199,3174258,1,34284,34284
2480313,2480335,2,151992,75996
633486,633579,2,200270,100135
133531,133593,4,26284,6571
1797069,1797161,1,13484,13484
2887726,2887735,2,129660,64830
987869,987944,2,275214,137607
3885222,3885249,2,93694,46847
2235079,2235167,4,134592,33648
1137288,1137320,6,2853750,475625
2673933,2673970,6,1173744,195624
2081321,2081378,1,13516,13516
3405302,3405357,4,163928,40982
3188052,3188141,1,131939,131939
2363380,2363434,1,35756,35756
2374164,2374258,2,257562,128781
1249981,1250072,1,74907,74907
3173457,3173513,1,9983,9983
250575,250587,2,198002,99001
2462874,2462893,4,64552,16138
3057598,3057612,1,829763,829763
2783432,2783516,4,254088,63522
1356060,1356067,1,20063,20063
622184,622245,2,300652,150326
1694907,1694927,1,70813,70813
964175,964268,2,2558336,1279168
1276740,1276796,1,786387,786387
3450470,3450502,1,45522,45522
3343794,3343808,4,602056,150514
2682503,2682531,4,637472,159368
3198131,3198209,4,124944,31236
1877551,1877593,1,94697,94697
183737,183799,2,158166,79083
3162405,3162406,1,42401,42401
2475894,2475916,1,4432,4432
152353,152363,1,103143,103143
2119167,2119187,6,1260390,210065
1857430,1857515,2,1169296,584648
3357689,3357758,4,491340,122835
3099653,3099686,1,732801,732801
404074,404144,4,380324,95081
3089436,3089516,1,41802,41802
479487,479578,4,448912,112228
46868,46888,2,279100,139550
2974232,2974238,2,2275266,1137633
269572,269656,2,200938,100469
1165269,1165324,1,60065,60065
245274,245279,2,40214,20107
3579245,3579252,1,110971,110971
74253,74260,4,313672,78418
1263945,1264004,1,78944,78944
3698753,3698847,1,143750,143750
621405,621484,6,395760,65960
2237400,2237489,4,511760,127940
3218916,3218933,1,1226430,1226430
1599483,1599519,1,52939,52939
3171374,3171456,2,140642,70321
977802,977837,4,533216,133304
1849858,1849918,2,228940,114470
698970,699030,1,35299,35299
2108199,2108248,1,99527,99527
3755845,3755895,2,247200,123600
3616098,3616169,8,196208,24526
1920270,1920288,1,116081,116081
3503023,3503093,8,1206328,150791
888921,888963,2,101614,50807
2829082,2829146,1,69979,69979
1601993,1602025,1,99120,99120
3402453,3402467,2,138498,69249
2757967,2757993,1,40984,40984
340627,340641,1,135157,135157
2035556,2035637,8,3599960,449995
2098004,2098068,1,42959,42959
3139649,3139693,4,429636,107409
2429702,2429731,1,75931,75931
2907450,2907464,1,23671,23671
2143028,2143034,6,7443252,1240542
1962841,1962903,4,623340,155835
1722709,1722775,1,10263,10263
2954439,2954488,4,663940,165985
2986262,2986311,1,108868,108868
3712030,3712098,2,162826,81413
1307045,1307118,6,848430,141405
3759794,3759846,2,237628,118814
573332,573388,1,280918,280918
1764293,1764357,1,43329,43329
1879755,1879840,2,14716,7358
2647478,2647510,2,197438,98719
926613,926689,2,105256,52628
1931372,1931410,1,42738,42738
399807,399810,1,102627,102627
402525,402551,2,52876,26438
3270579,3270622,1,51336,51336
3385023,3385049,1,47031,47031
1559859,1559936,1,127307,127307
3854206,3854260,2,254850,127425
3067115,3067211,2,223886,111943
3762897,3762993,6,241842,40307
991597,991641,1,118084,118084
62430,62489,2,101032,50516
3348201,3348284,6,1039776,173296
3158054,3158114,1,15197,15197
2913616,2913660,1,1205894,1205894
3394652,3394693,6,474882,79147
2368840,2368904,6,665388,110898
314902,314911,2,30830,15415
2248491,2248521,1,8761,8761
3415731,3415775,6,4413186,735531
1211351,1211357,2,150610,75305
1127571,1127594,1,59575,59575
3115766,3115839,2,295862,147931
2730870,2730874,2,276542,138271
2656136,2656196,2,14076,7038
2176325,2176417,1,115136,115136
3597219,3597220,1,1188515,1188515
711472,711557,4,529304,132326
31405,31455,1,120471,120471
2991069,2991086,1,30109,30109
3504920,3504984,1,140317,140317
565037,565091,1,14435,14435
1829517,1829610,4,160800,40200
1089720,1089796,4,3866048,966512
1894409,1894488,1,414313,414313
2391727,2391754,1,81749,81749
3219805,3219889,1,4841,4841
379064,379160,1,90521,90521
1490206,1490249,4,600116,150029
684073,684077,4,737240,184310
1186168,1186223,2,272678,136339
1000832,1000898,1,59657,59657
1465897,1465929,1,19432,19432
2078172,2078187,1,5700,5700
1465992,1466045,4,626832,156708
3744344,3744435,1,84819,84819
1839387,1839430,1,68415,68415
3268109,3268198,1,94649,94649
2279406,2279495,1,98774,98774
2351074,2351098,8,282208,35276
1902078,1902131,1,44254,44254
585903,585988,6,1218720,203120
2157384,2157481,1,136563,136563
564779,564860,2,39684,19842
2016906,2016996,1,106916,106916
2271968,2271976,1,754339,754339
258558,258583,1,6373,6373
2674426,2674512,1,38167,38167
3006536,3006606,1,8996,8996
1100425,1100511,2,141168,70584
1314405,1314484,4,129588,32397
1954771,1954793,1,140394,140394
3533910,3533923,4,1243520,310880
697720,697781,1,143285,143285
1826742,1826814,4,405904,101476
3562459,3562553,2,11146,5573
2117720,2117768,4,427388,106847
2323497,2323544,1,83494,83494
3265495,3265531,1,95504,95504
3639281,3639345,2,310494,155247
3290562,3290619,4,2509036,627259
746438,746518,1,37261,37261
2221446,2221517,4,164988,41247
650819,650912,2,61298,30649
1366443,1366516,8,1096920,137115
1050087,1050186,4,16088,4022
338358,338402,1,140421,140421
1185288,1185345,6,1121646,186941
511047,511129,2,675448,337724
3220767,3220828,2,70084,35042
1374122,1374173,8,335536,41942
3577480,3577518,2,309686,154843
3163852,3163939,1,143835,143835
2656557,2656632,1,53798,53798
3379050,3379125,1,87383,87383
1661804,1661879,2,69016,34508
3434064,3434077,2,83272,41636
1477755,1477770,1,116255,116255
657088,657109,2,214438,107219
1026162,1026189,1,6663,6663
1170936,1170946,4,338144,84536
3607888,3607977,2,268636,134318
3510618,3510710,1,1172094,1172094
1662574,1662605,1,66030,66030
1986012,1986068,1,76237,76237
2267482,2267519,1,13404,13404
3702660,3702694,8,1911232,238904
1091706,1091735,1,52779,52779
3092302,3092379,1,28865,28865
3791344,3791413,1,140631,140631
1800755,1800757,4,482612,120653
2770041,2770127,2,20598,10299
399809,399908,1,19189,19189
1505236,1505274,2,61236,30618
1743574,1743588,1,140027,140027
1401222,1401254,6,2689608,448268
672425,672513,1,15894,15894
252823,252906,1,114939,114939
1612345,1612432,1,128360,128360
2153253,2153269,4,639164,159791
3665699,3665789,1,429238,429238
305426,305517,2,232774,116387
1751147,1751183,6,827832,137972
390704,390719,1,8153,8153
846853,846866,4,260992,65248
964505,964593,1,142798,142798
2951739,2951760,6,671940,111990
2116029,2116035,4,513096,128274
2918737,2918822,1,63441,63441
931989,932032,1,1096656,1096656
199662,199704,1,190178,190178
1123392,1123490,4,173024,43256
3135851,3135929,1,131533,131533
219760,219852,2,268050,134025
2253240,2253339,4,125368,31342
612713,612777,1,107541,107541
3475434,3475464,4,562604,140651
266755,266822,1,34816,34816
1772975,1773000,1,537968,537968
3674895,3674964,4,3480636,870159
685715,685778,4,657408,164352
322037,322131,6,605382,100897
2366775,2366838,1,118192,118192
3237167,3237173,4,685280,171320
3459559,3459583,8,1316760,164595
1528921,1528930,2,196586,98293
408905,408943,1,61108,61108
2258152,2258156,1,126267,126267
3383898,3383910,2,120910,60455
3200738,3200821,1,69290,69290
1946598,1946668,1,107150,107150
487809,487825,1,32070,32070
3145876,3145905,1,61308,61308
398054,398083,6,566154,94359
296856,296861,1,33045,33045
3257214,3257259,6,291420,48570
2123415,2123440,4,680576,170144
3817153,3817202,1,12288,12288
3577846,3577863,1,68508,68508
670085,670143,1,86852,86852
1999598,1999600,2,57956,28978
532413,532507,2,229206,114603
2512158,2512162,8,778792,97349
630628,630641,6,826992,137832
3442759,3442798,2,55394,27697
2313538,2313580,1,126284,126284
1711014,1711105,2,277658,138829
2243944,2244001,1,539029,539029
895363,895364,2,285920,142960
3722827,3722924,1,1146659,1146659
1490071,1490073,8,1399592,174949
934008,934011,1,75376,75376
2634346,2634418,1,31028,31028
82536,82538,1,126368,126368
3233000,3233053,2,59978,29989
2487787,2487858,1,106942,106942
1333385,1333455,1,40011,40011
2073139,2073187,4,736860,184215
180536,180618,4,383796,95949
122505,122514,1,86805,86805
3153754,3153809,1,137739,137739
3356584,3356589,1,79522,79522
2989173,2989223,1,8739,8739
703986,703997,1,81801,81801
3702257,3702335,1,40897,40897
148280,148351,6,77754,12959
1144957,1144995,1,22731,22731
2302158,2302184,2,160550,80275
989606,989677,1,111725,111725
3008677,3008730,2,114094,57047
1116950,1117008,2,181296,90648
2784685,2784772,1,15631,15631
668300,668310,4,479228,119807
1861811,1861887,1,63740,63740
135798,135873,1,92016,92016
209112,209138,8,1464848,183106
2264746,2264807,1,91337,91337
1869954,1869992,2,223598,111799
3607646,3607718,1,29531,29531
3333104,3333110,1,57409,57409
2032245,2032328,4,458856,114714
3336715,3336750,2,111234,55617
2127635,2127661,2,298690,149345
2913249,2913288,2,65020,32510
2574103,2574189,1,77654,77654
824221,824310,2,67720,33860
149895,149964,1,37765,37765
1907717,1907799,2,261238,130619
1154949,1154960,1,93375,93375
2134647,2134702,1,126750,126750
1885700,1885788,1,131592,131592
214857,214953,1,31580,31580
3052327,3052401,4,541732,135433
255743,255745,1,126396,126396
3786794,3786833,1,28972,28972
2033792,2033881,1,69067,69067
346199,346288,1,31938,31938
1336357,1336420,1,48781,48781
864923,864954,1,74698,74698
2319155,2319187,1,76876,76876
1273995,1274002,1,38304,38304
893724,893770,1,54976,54976
2900725,2900795,1,120463,120463
3812307,3812356,8,854872,106859
2940395,2940445,4,267848,66962
1456386,1456483,1,12597,12597
163428,163450,4,357008,89252
3857690,3857712,2,252438,126219
3872141,3872175,6,136344,22724
2011269,2011301,1,66852,66852
942251,942289,4,157364,39341
2186070,2186141,2,192638,96319
2075702,2075742,1,9317,9317
41064,41158,1,105648,105648
2322143,2322203,4,308768,77192
1951926,1951970,4,542476,135619
1812234,1812254,1,32380,32380
3113171,3113270,4,77456,19364
1757598,1757602,6,4605732,767622
1171280,1171328,4,159828,39957
1781689,1781716,1,460133,460133
1220115,1220126,2,153852,76926
629912,630007,4,4658288,1164572
2244238,2244291,2,277176,138588
3413894,3413925,2,319220,159610
3582897,3582921,1,4559,4559
72673,72708,2,29836,14918
422785,422843,1,73286,73286
1175356,1175368,1,31562,31562
959485,959577,1,134616,134616
1828796,1828894,1,46400,46400
954114,954194,2,71594,35797
3234,3322,1,43613,43613
981785,981799,1,600109,600109
3798598,3798693,4,194060,48515
1114723,1114777,6,767646,127941
2292287,2292378,1,140089,140089
2064897,2064934,1,669993,669993
2558061,2558134,1,51290,51290
488881,488919,1,89323,89323
317461,317531,4,517028,129257
1746569,1746620,2,51790,25895
3384977,3385034,2,147696,73848
3638236,3638260,8,1537800,192225
1183582,1183679,1,62166,62166
1284475,1284517,1,17642,17642
1469111,1469186,1,750149,750149
2826204,2826213,2,23932,11966
2960799,2960858,1,17182,17182
2715120,2715186,1,134960,134960
3347086,3347178,1,1027144,1027144
2713842,2713860,2,15074,7537
2472383,2472439,1,22191,22191
3658315,3658376,1,10513,10513
363290,363385,8,5026296,628287
1283281,1283311,1,126968,126968
806782,806854,1,96866,96866
1042292,1042335,1,74499,74499
515501,515511,2,119578,59789
3787565,3787580,1,21771,21771
396196,396208,4,169636,42409
2387177,2387260,1,33307,33307
1800993,1801015,1,74600,74600
1625726,1625806,2,50414,25207
1040422,1040482,1,122777,122777
2234714,2234729,2,288990,144495
739109,739164,1,34306,34306
3505948,3505973,2,320434,160217
1572942,1573012,4,117444,29361
1479127,1479202,2,198828,99414
1000898,1000926,2,187692,93846
1988411,1988444,1,112078,112078
3092045,3092063,1,92917,92917
1165694,1165712,1,45812,45812
3152749,3152842,1,130550,130550
3884531,3884570,2,159840,79920
3867142,3867199,1,23204,23204
653074,653134,4,484008,121002
1730835,1730916,2,11914,5957
2987140,2987204,1,59174,59174
638037,638071,8,1345672,168209
1328802,1328857,4,894100,223525
3678507,3678571,2,170116,85058
3488387,3488412,1,9600,9600
3001981,3002019,1,130059,130059
2683391,2683463,1,116494,116494
1140781,1140826,1,46054,46054
1891783,1891812,1,102751,102751
3364074,3364125,2,234106,117053
2899553,2899644,2,249502,124751
3831899,3831917,1,23020,23020
2841363,2841454,2,213874,106937
2287778,2287846,4,271340,67835
180752,180827,2,246862,123431
1543961,1544042,2,130268,65134
1486801,1486812,1,7481,7481
1382524,1382533,2,321312,160656
2292262,2292300,1,64826,64826
1490817,1490835,1,25708,25708
3734002,3734034,1,119726,119726
428132,428177,1,136286,136286
2794738,2794753,1,63613,63613
992145,992208,1,90490,90490
1093102,1093176,1,120330,120330
2097975,2098010,4,79396,19849
1217089,1217136,1,103880,103880
2742149,2742219,1,68178,68178
191848,191922,1,78514,78514
1266256,1266280,2,274582,137291
2552868,2552948,2,203458,101729
2928397,2928463,1,76492,76492
791618,791680,1,55616,55616
3076808,3076907,6,1027452,171242
2863221,2863312,4,621720,155430
3179796,3179861,4,68556,17139
1928916,1928917,4,634556,158639
7213,7214,4,282804,70701
1281209,1281226,1,39023,39023
2257665,2257738,8,933592,116699
3313516,3313579,6,6122064,1020344
1757520,1757584,2,265792,132896
3669485,3669541,1,47294,47294
2291674,2291724,1,138159,138159
42872,42962,1,75796,75796
359896,359931,2,298884,149442
270539,270638,8,1979528,247441
717205,717302,1,143904,143904
2245623,2245709,1,38660,38660
457105,457112,1,110032,110032
3108938,3108989,2,23606,11803
1351160,1351209,1,1156470,1156470
118896,118918,2,318128,159064
2856265,2856351,4,41104,10276
367748,367775,4,402912,100728
665502,665508,1,128076,128076
471422,471455,1,136686,136686
2995237,2995271,1,5516,5516
339733,339807,1,37367,37367
2058721,2058818,2,1094108,547054
1175333,1175352,1,214567,214567
3792294,3792307,2,203830,101915
2225903,2225962,2,154406,77203
2914644,2914659,1,23666,23666
3048768,3048833,6,456828,76138
604295,604324,1,104962,104962
647656,647728,6,126534,21089
3022885,3022887,1,61974,61974
1881608,1881645,4,464828,116207
593847,593863,1,127666,127666
2756081,2756150,4,400532,100133
3638366,3638408,1,85820,85820
2388613,2388657,2,190856,95428
2546946,2546996,4,449548,112387
879774,879873,2,314924,157462
1184489,1184530,1,87126,87126
2183164,2183248,1,93162,93162
3827935,3827954,1,27081,27081
20511,20575,1,52473,52473
487153,487178,2,322422,161211
3341903,3341905,1,122583,122583
536835,536876,1,115524,115524
2393403,2393473,4,388848,97212
1557037,1557067,2,1504498,752249
742187,742268,1,108227,108227
3141728,3141743,1,90727,90727
3884962,3884971,1,85540,85540
3664456,3664555,1,68188,68188
